energy,hermitian_transmission,reflection,unitarity_error,breit_wigner_1,breit_wigner_2,breit_wigner_3,breit_wigner_4,breit_wigner_5
1.229225,0.00666499199089183,0.993335008003857,5.25135490647699e-12,9.17637491478297e-09,0.0242570001543937,0.0891561386110278,0.28472123430087,0.451041834559754
1.2294,0.00670313050296634,0.993296869495503,1.53033141714332e-12,9.17109694637025e-09,0.0243417746833829,0.089207338757508,0.284800872911715,0.451112511568729
1.22946875,0.00671818451800894,0.993281815479599,2.39175346194997e-12,9.16902470455889e-09,0.024375199578753,0.0892274647741429,0.284832167437187,0.451140280836468
1.229575,0.00674152904753747,0.993258470949387,3.07598391202646e-12,9.16582353023579e-09,0.0244269906796933,0.089258581579559,0.284880540503065,0.451183200639165
1.22975,0.00678018972571376,0.993219810274647,3.61044527608101e-13,9.16055466114594e-09,0.0245126511875252,0.0893098671229095,0.284960237086171,0.45125390177199
1.229925,0.00681911465785095,0.993180885340164,1.98507876802978e-12,9.15529033387457e-09,0.0245987592771284,0.0893611954333469,0.285039962672284,0.45132461496813
1.2301,0.00685830598491044,0.993141694011026,4.06397138164039e-12,9.15003054320306e-09,0.0246853180450681,0.0894125665567171,0.285119717272663,0.45139534022851
1.230275,0.00689776586788312,0.993102234125141,6.97575330832478e-12,9.14477528392027e-09,0.0247723306144933,0.0894639805389253,0.285199500898565,0.451466077554053
1.23045,0.00693749648821791,0.993062503515826,4.04365430028975e-12,9.13952455082255e-09,0.0248598001354085,0.0895154374259353,0.285279313561252,0.451536826945681
1.230625,0.00697750004856239,0.993022499950386,1.05138120432002e-12,9.13427833871372e-09,0.0249477297849486,0.0895669372637701,0.285359155271991,0.451607588404318
1.2308,0.00701777877218769,0.992982221226083,1.72972747236599e-12,9.12903664240504e-09,0.0250361227676575,0.089618480098512,0.285439026042049,0.451678361930882
1.230975,0.00705833490379657,0.992941665101198,4.9942272539738e-12,9.12379945671524e-09,0.0251249823157691,0.0896700659763022,0.285518925882698,0.451749147526294
1.231125,0.00709331981330617,0.992906680184624,2.06978878480868e-12,9.11931402657201e-09,0.0252015214612274,0.0897143167367515,0.28558743460676,0.451809830500304
1.23115,0.0070991707091332,0.992900829288188,2.67874611381558e-12,9.11856677647044e-09,0.0252143116894922,0.0897216949433413,0.285598854805212,0.451819945191472
1.231325,0.00714028847637206,0.992859711520393,3.23474580454786e-12,9.11333859650421e-09,0.025304114177299,0.0897733670458895,0.285678812820868,0.451890754927334
1.2315,0.00718169051493785,0.992818309486439,1.37689859514012e-12,9.10811491165751e-09,0.0253943930962168,0.0898250823302662,0.285758799940949,0.451961576734795
1.231675,0.0072233791566443,0.992776620843197,1.59094959428785e-13,9.10289571677869e-09,0.0254851517921226,0.0898768408428505,0.285838816176736,0.452032410614772
1.23185,0.00726535675611638,0.992734643240459,3.42426087485137e-12,9.09768100672348e-09,0.0255763936400428,0.0899286426300813,0.285918861539516,0.452103256568179
1.232025,0.0073076256903112,0.992692374308648,1.0405010186787e-12,9.09247077635497e-09,0.0256681220444542,0.0899804877384568,0.28599893604058,0.452174114595928
1.2322,0.0073501883588979,0.992649811642075,9.72555369571637e-13,9.08726502054361e-09,0.0257603404395908,0.0900323762145356,0.28607903969122,0.452244984698933
1.232375,0.00739304718520853,0.992606952817125,2.333910842367e-12,9.08206373416719e-09,0.0258530522897532,0.0900843081049358,0.286159172502732,0.452315866878104
1.23255,0.00743620461563287,0.992563795383472,8.94728735545414e-13,9.07686691211082e-09,0.0259462610896214,0.0901362834563356,0.286239334486415,0.452386761134351
1.232725,0.00747966312062087,0.992520336882314,2.93454149868921e-12,9.07167454926694e-09,0.0260399703645723,0.0901883023154732,0.286319525653571,0.452457667468583
1.23278125,0.00749369627497562,0.992506303720337,4.68780569917726e-12,9.07000652167121e-09,0.0260701980736408,0.0902050319105871,0.286345307585494,0.452480461355481
